Ingreso,Alimentación,Movilidad,Vivienda,Salud,Educación,Entretenimiento,Vestuario,Ahorros,Deudas,Otros,%Ahorro,%Deuda,NivelIngreso,SaludFinanciera,PerfilFinanciero
9670487,625034,237091,1010138,157343,1029857,28488,96392,1547203,2919315,28318,16.0,30.19,Muy alto,Riesgoso,Ahorrador
6971663,706541,226046,822642,120872,920119,34092,81108,994295,2500725,32992,14.26,35.87,Muy alto,Riesgoso,Ahorrador
7928889,636072,181426,1120488,158023,981354,40606,59846,1092083,2771060,38382,13.77,34.95,Muy alto,Riesgoso,Ahorrador
9688610,712964,174902,1113859,156276,1082474,61451,50334,1077489,2520991,40644,11.12,26.02,Muy alto,Riesgoso,Ahorrador
9587475,484963,199475,1008394,138627,1064764,59394,38503,1650903,4440227,28142,17.22,46.31,Muy alto,Riesgoso,Ahorrador
9681039,655468,232011,970464,175771,1219814,49347,79491,1025349,2088046,53635,10.59,21.57,Muy alto,Riesgoso,Ahorrador
8530987,657613,178898,1046924,135383,961960,31577,84717,1340593,1882409,47312,15.71,22.07,Muy alto,Riesgoso,Ahorrador
7064446,690505,186840,1003813,164775,1484410,51427,64644,1240923,2328628,56114,17.57,32.96,Muy alto,Riesgoso,Ahorrador
7382284,529090,164441,984662,177981,1393112,58623,74089,1200828,1068075,39018,16.27,14.47,Muy alto,Riesgoso,Ahorrador
7665639,541871,176409,822438,158994,867137,73415,100214,957975,1596539,61936,12.5,20.83,Muy alto,Riesgoso,Ahorrador
9879264,548330,184543,1125018,167006,1299412,49797,88617,1743083,3243637,46513,17.64,32.83,Muy alto,Riesgoso,Ahorrador
1540174,609219,162251,925333,126177,623817,104329,199584,119694,268002,118422,7.77,17.4,Bajo,Riesgoso,Gastador
1478701,513569,179262,926725,148927,1317294,184906,273560,155348,222979,91935,10.51,15.08,Bajo,Riesgoso,Gastador
979548,658483,198094,951882,135408,920671,137969,136336,116790,364117,204674,11.92,37.17,Bajo,Riesgoso,Gastador
1431682,715574,188320,809163,170886,646519,217227,123967,157520,298483,129395,11.0,20.85,Bajo,Riesgoso,Gastador
1342633,643996,196692,1042606,124656,764886,105255,215323,132732,327884,77502,9.89,24.42,Bajo,Riesgoso,Gastador
1351269,504567,223541,1192645,146724,1040545,113874,242513,92951,560941,215130,6.88,41.51,Bajo,Riesgoso,Gastador
1193699,514854,193093,1109861,160698,952060,222377,229781,91459,110502,165422,7.66,9.26,Bajo,Riesgoso,Gastador
1611894,651211,227251,1178413,149026,954204,205378,113975,121751,203732,175561,7.55,12.64,Bajo,Riesgoso,Gastador
836948,714396,228547,1143401,134026,542459,207429,206899,98428,258007,116964,11.76,30.83,Bajo,Riesgoso,Gastador
1400168,486942,191630,1004718,141394,518793,138999,133250,135453,432167,110958,9.67,30.87,Bajo,Riesgoso,Gastador
1192579,635025,212717,1056312,172371,679004,113933,281661,131418,555870,190401,11.02,46.61,Bajo,Riesgoso,Gastador
857052,610714,194356,1170914,121023,1322532,113654,291584,95726,164259,164722,11.17,19.17,Bajo,Riesgoso,Gastador
1473246,563880,193726,843788,132330,1075483,214918,269775,129174,445346,120607,8.77,30.23,Bajo,Riesgoso,Gastador
1551326,627309,193177,1135336,171993,695915,149167,326930,100385,475791,158404,6.47,30.67,Bajo,Riesgoso,Gastador
1599652,605885,196554,1105898,176146,1128866,77188,145759,159869,428668,144762,9.99,26.8,Bajo,Riesgoso,Gastador
912211,501556,185942,971216,176367,1391718,193098,336193,88169,139723,191652,9.67,15.32,Bajo,Riesgoso,Gastador
1274230,488035,192882,884629,163538,1098451,92514,301959,126680,414569,152654,9.94,32.53,Bajo,Riesgoso,Gastador
1421958,557939,215780,942710,162979,525826,144394,308161,103173,183397,150635,7.26,12.9,Bajo,Riesgoso,Gastador
1508217,703017,178655,862495,120485,1404668,189405,114622,166821,307899,207047,11.06,20.41,Bajo,Riesgoso,Gastador
1127250,687823,212233,828664,157126,1339467,172066,321624,116879,166064,136471,10.37,14.73,Bajo,Riesgoso,Gastador
1231227,492511,164598,868013,134697,1275873,153231,154104,103670,264399,133016,8.42,21.47,Bajo,Riesgoso,Gastador
922732,564000,172498,984955,121016,1439406,102459,185370,88142,206099,209930,9.55,22.34,Bajo,Riesgoso,Gastador
1293305,614323,216022,1065045,173813,506180,202861,174737,153991,421840,174050,11.91,32.62,Bajo,Riesgoso,Gastador
1570284,613579,182920,961827,146113,1413010,90222,165491,188315,532457,135958,11.99,33.91,Bajo,Riesgoso,Gastador
1060238,498246,209448,908045,152939,530064,93550,252689,87822,162585,190046,8.28,15.33,Bajo,Riesgoso,Gastador
1575810,584894,209471,1019692,139677,1430141,79201,312777,181536,366123,77730,11.52,23.23,Bajo,Riesgoso,Gastador
1535088,527929,231173,1074410,157935,1344203,177560,301431,128704,226128,199118,8.38,14.73,Bajo,Riesgoso,Gastador
997581,681954,181117,1075104,156854,1341875,188197,268016,112240,141275,150829,11.25,14.16,Bajo,Riesgoso,Gastador
1210457,569346,224842,1064640,149117,890050,92686,233935,118631,324256,222661,9.8,26.79,Bajo,Riesgoso,Gastador
864402,672277,238853,910486,122632,592103,124689,157154,78132,351315,150021,9.04,40.64,Bajo,Riesgoso,Gastador
846101,574556,213658,867023,138833,675585,147198,285767,75331,158880,195859,8.9,18.78,Bajo,Riesgoso,Gastador
999844,584747,233638,1047973,148662,1001928,96461,278702,81291,386574,208421,8.13,38.66,Bajo,Riesgoso,Gastador
1226507,558266,231191,844756,129090,1368720,101701,258521,108080,142995,144031,8.81,11.66,Bajo,Riesgoso,Gastador
1077940,686743,225196,891083,120220,869659,169861,188650,104142,364257,89896,9.66,33.79,Bajo,Riesgoso,Gastador
1315825,582164,218434,1018121,154179,838992,175077,275162,110421,524845,205328,8.39,39.89,Bajo,Riesgoso,Gastador
959580,710926,177012,854030,159362,799840,218584,189747,105794,350923,224101,11.03,36.57,Bajo,Riesgoso,Gastador
1574759,482628,171699,1101566,137830,853898,224249,172906,143319,132128,219904,9.1,8.39,Bajo,Riesgoso,Gastador
1169639,487793,179724,1114868,159736,1100658,81634,210739,108207,475985,165106,9.25,40.7,Bajo,Riesgoso,Gastador
1553270,674201,228520,1177286,171060,1408521,88080,311747,157832,274686,81557,10.16,17.68,Bajo,Riesgoso,Gastador
1222100,583522,195741,1095752,124255,1297900,167023,223232,87584,511012,205577,7.17,41.81,Bajo,Riesgoso,Gastador
1509132,571864,203658,1003496,134695,1130165,218213,235545,163921,447636,76888,10.86,29.66,Bajo,Riesgoso,Gastador
1022862,638719,174104,958303,156020,664119,108641,269350,95915,368107,199212,9.38,35.99,Bajo,Riesgoso,Gastador
1609947,566561,198163,1138888,144087,1437931,125684,263738,177273,466749,154905,11.01,28.99,Bajo,Riesgoso,Gastador
1284434,633445,233754,962367,122898,1034113,109609,170505,99438,147846,94496,7.74,11.51,Bajo,Riesgoso,Gastador
1248210,603150,206880,854765,177611,1455820,139246,157222,148854,333884,97938,11.93,26.75,Bajo,Riesgoso,Gastador
1059363,629129,183002,914360,126716,1461678,136039,174957,113997,148795,123074,10.76,14.05,Bajo,Riesgoso,Gastador
837050,578307,196877,808636,156545,1179478,212672,264044,60046,187979,178066,7.17,22.46,Bajo,Riesgoso,Gastador
1187785,521220,202736,1180120,128021,1243098,158985,327016,115263,515650,148684,9.7,43.41,Bajo,Riesgoso,Gastador
1140136,483090,225963,1052417,137140,1101552,219037,195803,110717,170394,111085,9.71,14.95,Bajo,Riesgoso,Gastador
1130740,507884,172455,1059945,134408,873650,90350,291335,108954,95477,143717,9.64,8.44,Bajo,Riesgoso,Gastador
1450877,523766,164459,1093582,146100,580163,124960,246472,146530,690992,89252,10.1,47.63,Bajo,Riesgoso,Gastador
1211822,712301,207202,1090661,135788,1120613,202982,289412,132120,542968,169133,10.9,44.81,Bajo,Riesgoso,Gastador
2607224,487347,187285,1136365,120496,892707,112349,140369,188174,525537,186120,7.22,20.16,Medio Bajo,Riesgoso,Gastador
1641221,637520,184834,1073848,126679,1356845,179347,256985,163765,538469,89801,9.98,32.81,Medio Bajo,Riesgoso,Gastador
1708838,563138,165497,926387,133785,661296,85052,198080,200747,361111,166564,11.75,21.13,Medio Bajo,Riesgoso,Gastador
2740383,602873,183650,824692,161931,550643,138815,187434,254599,612233,194736,9.29,22.34,Medio Bajo,Riesgoso,Gastador
2228279,620645,224641,1077143,146070,1181287,126666,207419,264589,531794,90309,11.87,23.87,Medio Bajo,Riesgoso,Gastador
2837865,605916,190492,1022504,152227,712757,91682,331745,324778,431368,76570,11.44,15.2,Medio Bajo,Riesgoso,Gastador
2568243,637228,199617,1069795,177403,1291446,160260,255246,263676,1171637,141087,10.27,45.62,Medio Bajo,Riesgoso,Gastador
2539956,598966,238227,1063181,146693,1191102,122655,306643,193273,819694,105158,7.61,32.27,Medio Bajo,Riesgoso,Gastador
2036217,651548,210374,901155,170458,527481,164581,116317,189262,505058,118810,9.29,24.8,Medio Bajo,Riesgoso,Gastador
2551722,719082,175948,981770,126186,976665,139072,330580,294809,990145,203963,11.55,38.8,Medio Bajo,Riesgoso,Gastador
2436711,499609,174545,952898,138975,1293930,189160,166964,231880,970709,106281,9.52,39.84,Medio Bajo,Riesgoso,Gastador
1781442,572715,175504,1110311,150516,975173,112778,246568,130788,462191,132817,7.34,25.94,Medio Bajo,Riesgoso,Gastador
2420768,572508,213484,839375,145113,1391947,209589,157275,238145,912464,152771,9.84,37.69,Medio Bajo,Riesgoso,Gastador
2374772,697419,203794,1000916,127473,1065726,194968,272550,277879,750603,122795,11.7,31.61,Medio Bajo,Riesgoso,Gastador
2809235,662937,232891,1019922,124176,839229,84843,201803,324424,238596,205657,11.55,8.49,Medio Bajo,Riesgoso,Gastador
2344805,528071,160185,956728,179317,1011555,101235,242568,150903,189380,150022,6.44,8.08,Medio Bajo,Riesgoso,Gastador
2566411,719281,180598,896671,131482,526346,103676,157258,177555,475647,129067,6.92,18.53,Medio Bajo,Riesgoso,Gastador
2298051,644278,168983,871186,145359,773963,187179,261240,211825,774320,208954,9.22,33.69,Medio Bajo,Riesgoso,Gastador
2296957,689146,217154,921685,133700,878492,149640,142178,156810,1062511,103908,6.83,46.26,Medio Bajo,Riesgoso,Gastador
2176834,695409,194691,861348,158447,1278457,167205,272849,245277,533805,212246,11.27,24.52,Medio Bajo,Riesgoso,Gastador
2040752,717319,209585,1121870,123359,567333,119828,295331,140839,297422,98850,6.9,14.57,Medio Bajo,Riesgoso,Gastador
2287877,703738,202159,1065355,168408,798460,167201,201829,265187,397382,90165,11.59,17.37,Medio Bajo,Riesgoso,Gastador
1828587,576524,192388,940366,174360,1244369,147383,256629,169929,190660,152381,9.29,10.43,Medio Bajo,Riesgoso,Gastador
2400498,548676,227842,872923,143263,737017,176771,179363,206637,474105,120699,8.61,19.75,Medio Bajo,Riesgoso,Gastador
2115583,587288,216073,987419,148752,521163,136653,149177,152695,681067,126533,7.22,32.19,Medio Bajo,Riesgoso,Gastador
2302493,553158,194805,801522,141146,541528,127769,271288,162764,801060,150949,7.07,34.79,Medio Bajo,Riesgoso,Gastador
1744428,564273,219890,999342,172017,1332302,212295,195845,145805,406110,148952,8.36,23.28,Medio Bajo,Riesgoso,Gastador
2332088,482189,164827,1029389,144666,1273406,174308,251646,242025,1118807,89619,10.38,47.97,Medio Bajo,Riesgoso,Gastador
2516101,491079,178054,873170,144478,1269803,176008,168405,247414,852289,105386,9.83,33.87,Medio Bajo,Riesgoso,Gastador
2346636,658163,188547,901605,179151,617429,99382,244682,158845,488195,80315,6.77,20.8,Medio Bajo,Riesgoso,Gastador
2242370,629097,209251,1114360,120401,994488,224751,217148,264966,655108,177274,11.82,29.21,Medio Bajo,Riesgoso,Gastador
2808991,524920,193142,916811,175091,1348560,98490,240266,216491,986749,141663,7.71,35.13,Medio Bajo,Riesgoso,Gastador
1874911,541052,175479,1055953,140819,755789,93921,207649,134306,440839,156386,7.16,23.51,Medio Bajo,Riesgoso,Gastador
1802792,521142,167089,985963,143413,1079667,142643,127242,154520,508264,154470,8.57,28.19,Medio Bajo,Riesgoso,Gastador
2420136,509104,168089,919585,146865,539837,198811,310571,198290,1099715,101663,8.19,45.44,Medio Bajo,Riesgoso,Gastador
1790257,719527,203312,881149,127451,627453,176243,329852,117613,647643,144150,6.57,36.18,Medio Bajo,Riesgoso,Gastador
2551863,689575,204356,814075,176814,1229078,77400,203987,300669,741142,168572,11.78,29.04,Medio Bajo,Riesgoso,Gastador
2315960,484259,200050,1095359,164384,765609,193554,218878,181251,655435,82083,7.83,28.3,Medio Bajo,Riesgoso,Gastador
1714976,653383,168823,894720,158922,1088684,82421,336147,133988,314930,149033,7.81,18.36,Medio Bajo,Riesgoso,Gastador
1900929,588124,166692,1013721,158139,1453186,166480,179711,162387,297889,126607,8.54,15.67,Medio Bajo,Riesgoso,Gastador
1786642,647168,203562,982548,124149,574894,216095,187084,146808,556307,160080,8.22,31.14,Medio Bajo,Riesgoso,Gastador
2677444,545003,178418,870422,123040,905656,210470,262133,190538,1102105,131429,7.12,41.16,Medio Bajo,Riesgoso,Gastador
2718061,539425,179849,1128718,164663,729577,80611,267681,263726,869546,105427,9.7,31.99,Medio Bajo,Riesgoso,Gastador
2745169,633762,170016,915712,150771,1238750,144930,169152,310691,1211421,170406,11.32,44.13,Medio Bajo,Riesgoso,Gastador
2067883,663597,162294,861495,162632,875406,151452,265389,240662,834807,149828,11.64,40.37,Medio Bajo,Riesgoso,Gastador
2757211,628655,208057,878268,167747,1047422,179449,324647,315398,1146414,179250,11.44,41.58,Medio Bajo,Riesgoso,Gastador
2334506,532693,171193,1087154,151542,1249714,220999,200841,204958,203566,156367,8.78,8.72,Medio Bajo,Riesgoso,Gastador
2609495,698903,183575,864791,155946,519065,199242,307495,248587,604594,93963,9.53,23.17,Medio Bajo,Riesgoso,Gastador
2286383,685912,235017,1103984,132067,1288131,81303,176426,174670,698792,171211,7.64,30.56,Medio Bajo,Riesgoso,Gastador
2524741,712293,184759,1114552,153549,832713,223309,120352,180957,315075,129134,7.17,12.48,Medio Bajo,Riesgoso,Gastador
1750323,586167,187047,930762,144381,552543,215097,265471,192006,226392,202408,10.97,12.93,Medio Bajo,Riesgoso,Gastador
1892385,576090,225173,960363,173148,1448238,221262,134417,151230,465605,171932,7.99,24.6,Medio Bajo,Riesgoso,Gastador
3004172,666183,186514,1103880,128350,1363209,136350,294492,357556,747647,149532,11.9,24.89,Medio,Riesgoso,Gastador
3486255,659680,178988,1169158,173234,1397337,152034,240398,228137,475564,98288,6.54,13.64,Medio,Riesgoso,Gastador
3567917,538380,205730,982685,123860,817351,75755,262636,421020,1321253,220109,11.8,37.03,Medio,Riesgoso,Gastador
3854417,641829,200764,815420,135724,1038907,95880,207025,450318,1537916,203778,11.68,39.9,Medio,Riesgoso,Gastador
3633428,644684,195863,983579,164926,1392749,198325,280226,236057,1664521,92521,6.5,45.81,Medio,Riesgoso,Gastador
3209012,638221,238553,858859,168665,1156963,116721,199306,344780,1036601,109098,10.74,32.3,Medio,Riesgoso,Gastador
2970132,513914,227070,983609,121710,1461603,130051,145451,203685,1312727,199465,6.86,44.2,Medio,Riesgoso,Gastador
3100975,683793,238058,1129405,144040,1347667,205038,144807,351948,951151,80477,11.35,30.67,Medio,Riesgoso,Gastador
3255720,531811,191702,875221,170379,882833,184527,256965,342673,422083,130410,10.53,12.96,Medio,Riesgoso,Gastador
3741529,677866,176673,949588,144093,847322,147450,141847,338814,1607143,188789,9.06,42.95,Medio,Riesgoso,Gastador
3076325,580713,211125,1069981,136470,1141292,194287,247661,263592,1233195,173410,8.57,40.09,Medio,Riesgoso,Gastador
3645789,640325,190502,824115,165044,843759,96214,185209,286983,613275,97308,7.87,16.82,Medio,Riesgoso,Gastador
3674093,552791,175849,1005730,129722,869860,152501,212102,395642,1117461,119170,10.77,30.41,Medio,Riesgoso,Gastador
3279891,703843,213267,1136155,171772,1428453,179247,301943,363405,388644,128707,11.08,11.85,Medio,Riesgoso,Gastador
3456499,561414,197526,1177275,170566,543713,193851,120704,380475,1312849,162592,11.01,37.98,Medio,Riesgoso,Gastador
2927439,664292,211076,1151566,141713,582274,101152,283863,320051,1083167,141330,10.93,37.0,Medio,Riesgoso,Gastador
3556789,671347,163175,1118168,143734,1326520,139059,329560,371137,1057217,185438,10.43,29.72,Medio,Riesgoso,Gastador
2938463,557515,205710,1169846,158404,926744,109789,310419,243213,327150,119899,8.28,11.13,Medio,Riesgoso,Gastador
3883199,668125,173570,924555,149627,1439154,156033,238167,292200,1225108,134181,7.52,31.55,Medio,Riesgoso,Gastador
4024446,502138,162098,1081327,160036,1348732,186368,173886,438342,579460,136395,10.89,14.4,Medio,Riesgoso,Gastador
3133789,568712,160200,1129181,174233,1461376,202022,280712,347548,1337328,180672,11.09,42.67,Medio,Riesgoso,Gastador
3490505,663051,182752,1184239,143841,1068624,129927,232212,383314,1139563,214997,10.98,32.65,Medio,Riesgoso,Gastador
3001513,597627,172625,1178966,164623,1135690,120967,129398,301620,301953,207513,10.05,10.06,Medio,Riesgoso,Gastador
3536448,537262,182659,983387,163213,714260,206057,137028,366200,575919,120197,10.36,16.29,Medio,Riesgoso,Gastador
3024038,578117,163922,851075,137447,503419,100374,235787,356879,943899,219658,11.8,31.21,Medio,Riesgoso,Gastador
3924403,500552,209118,1158614,129999,1016466,166845,293142,258189,503558,197083,6.58,12.83,Medio,Riesgoso,Gastador
3951528,490123,164452,1084827,174882,1064765,107623,330506,435194,1803931,213018,11.01,45.65,Medio,Riesgoso,Gastador
3561631,691993,186441,969756,163582,695231,203474,315445,340520,681434,159372,9.56,19.13,Medio,Riesgoso,Gastador
3944795,504371,167969,1160432,172292,1001256,76862,142445,361224,1162887,125580,9.16,29.48,Medio,Riesgoso,Gastador
2972087,522372,193511,1134436,175739,1399309,124652,298928,341531,1024214,97480,11.49,34.46,Medio,Riesgoso,Gastador
3610905,649086,223722,915505,139100,706163,93646,149167,247603,545033,163336,6.86,15.09,Medio,Riesgoso,Gastador
3495486,583442,196007,1146291,137295,1076048,110734,280271,340171,820523,134124,9.73,23.47,Medio,Riesgoso,Gastador
3909300,711665,173605,903971,171658,814811,170838,320367,465140,1763791,209839,11.9,45.12,Medio,Riesgoso,Gastador
3977429,564614,196902,1103568,155766,811308,162403,225138,393529,792870,186671,9.89,19.93,Medio,Riesgoso,Gastador
3350821,529271,160460,950797,177169,1280253,177190,145201,234495,1601135,96746,7.0,47.78,Medio,Riesgoso,Gastador
3168211,572748,224087,871980,173770,863113,218079,232205,242960,1169120,131650,7.67,36.9,Medio,Riesgoso,Gastador
3226079,675258,226081,909053,158917,940622,190942,171469,220231,1394597,133482,6.83,43.23,Medio,Riesgoso,Gastador
3738311,567380,234122,1194438,150843,641830,114748,249454,426763,1125953,110570,11.42,30.12,Medio,Riesgoso,Gastador
3786282,685096,197241,802796,176136,1423555,153105,281834,250001,1535098,134427,6.6,40.54,Medio,Riesgoso,Gastador
3297422,548583,168426,892465,163229,846179,217430,296434,226418,1110880,128127,6.87,33.69,Medio,Riesgoso,Gastador
3168337,593428,214588,855379,133536,1144355,102437,180524,234339,571526,175009,7.4,18.04,Medio,Riesgoso,Gastador
4062462,652652,169050,897272,168453,1001359,147005,304159,414155,957417,143054,10.19,23.57,Medio,Riesgoso,Gastador
2983685,529076,202509,893061,126887,1497674,171295,229489,308808,657338,188082,10.35,22.03,Medio,Riesgoso,Gastador
2956691,535037,210931,1168972,124076,1113740,151834,241504,242297,1240851,178426,8.19,41.97,Medio,Riesgoso,Gastador
3123643,488677,172870,948552,159790,743845,192568,316782,323692,255115,75383,10.36,8.17,Medio,Riesgoso,Gastador
2876215,551502,169872,803414,177960,852945,77844,116743,197392,543064,135965,6.86,18.88,Medio,Riesgoso,Gastador
2966748,687852,228618,1027035,140879,1202709,121531,170397,305297,642034,117305,10.29,21.64,Medio,Riesgoso,Gastador
3841383,655990,196548,1084169,138954,1245770,78651,169633,384606,1295540,162954,10.01,33.73,Medio,Riesgoso,Gastador
3450906,481948,228611,965102,153426,1091693,213547,242627,232832,616912,115850,6.75,17.88,Medio,Riesgoso,Gastador
2888561,605528,190189,822778,175891,970443,143785,247795,285094,383863,178084,9.87,13.29,Medio,Riesgoso,Gastador
3931746,539758,235313,849791,142314,717440,210614,196815,280962,788544,177996,7.15,20.06,Medio,Riesgoso,Gastador
3166481,572756,215237,846522,135332,821639,130760,129875,254789,577361,200254,8.05,18.23,Medio,Riesgoso,Gastador
4736080,686560,235238,1157978,123201,733009,119900,170203,492243,1507711,178316,10.39,31.83,Medio Alto,Riesgoso,Gastador
4242922,592746,163433,1027564,155151,799084,108202,267270,392626,1843329,161601,9.25,43.44,Medio Alto,Riesgoso,Gastador
4885682,547236,183817,878089,123500,1471053,82425,212731,396751,939610,165812,8.12,19.23,Medio Alto,Riesgoso,Gastador
4801964,578936,162524,1067062,158209,974882,157424,190678,370878,2260780,120379,7.72,47.08,Medio Alto,Riesgoso,Gastador
4393747,537439,163508,813654,125400,1360414,216867,319440,497066,1979779,213095,11.31,45.06,Medio Alto,Riesgoso,Gastador
4412899,575446,234758,955590,134412,925553,114956,246824,525603,1209581,85890,11.91,27.41,Medio Alto,Riesgoso,Gastador
5129970,514728,181283,899622,151936,1484803,91981,225562,416657,1091606,189633,8.12,21.28,Medio Alto,Riesgoso,Gastador
5160703,581589,220631,833674,142608,1338838,158467,320544,408900,1027828,132794,7.92,19.92,Medio Alto,Riesgoso,Gastador
5040578,663048,182703,1164903,145191,960442,137255,191099,333818,1675474,101092,6.62,33.24,Medio Alto,Riesgoso,Gastador
4177731,563803,231368,1194886,171839,596875,165726,299783,398245,1281367,83924,9.53,30.67,Medio Alto,Riesgoso,Gastador
5272307,492126,167794,938458,149342,1037192,197781,259914,602721,2118998,78210,11.43,40.19,Medio Alto,Riesgoso,Gastador
4105069,559178,205812,1108559,155207,1314570,80597,147105,403863,580997,117936,9.84,14.15,Medio Alto,Riesgoso,Gastador
4195982,569753,221560,1194117,130220,649011,178409,242843,468751,578145,91851,11.17,13.78,Medio Alto,Riesgoso,Gastador
4729637,547078,239044,1121107,151029,1496145,132884,147983,462421,786352,217220,9.78,16.63,Medio Alto,Riesgoso,Gastador
4097386,713323,213164,1065353,175958,1477900,168619,324643,325289,1066514,147542,7.94,26.03,Medio Alto,Riesgoso,Gastador
4766060,566250,224523,1006231,122300,677672,195196,264182,375809,1156840,207067,7.89,24.27,Medio Alto,Riesgoso,Gastador
4653374,716897,204949,1191888,178316,1245046,172894,274810,426030,1658779,96425,9.16,35.65,Medio Alto,Riesgoso,Gastador
4436377,615274,205181,906290,170225,924379,108788,199364,362758,1768638,181595,8.18,39.87,Medio Alto,Riesgoso,Gastador
4513292,507992,218329,915804,168805,1381034,224645,323968,312416,398372,173188,6.92,8.83,Medio Alto,Riesgoso,Gastador
4271096,556895,183801,857862,130176,786133,82828,273492,485581,1814468,143809,11.37,42.48,Medio Alto,Riesgoso,Gastador
4700958,686302,238787,1182726,179277,714663,130522,197060,532772,1107847,140142,11.33,23.57,Medio Alto,Riesgoso,Gastador
4837742,657688,180016,1107792,147916,1224399,103532,329788,357026,860920,101960,7.38,17.8,Medio Alto,Riesgoso,Gastador
5219154,698061,216372,1098370,145643,1053300,152730,205404,472267,474677,193696,9.05,9.09,Medio Alto,Riesgoso,Gastador
4204696,487145,202484,1019497,128201,757376,150861,140637,412718,1352247,174093,9.82,32.16,Medio Alto,Riesgoso,Gastador
4457146,626581,212212,976789,146943,513160,109929,291723,354188,1416163,163823,7.95,31.77,Medio Alto,Riesgoso,Gastador
5141031,566965,193583,1086164,145385,1092060,119659,177574,575598,1590934,132407,11.2,30.95,Medio Alto,Riesgoso,Gastador
4725531,515341,236608,914678,147519,592470,84858,156059,384223,1907798,92394,8.13,40.37,Medio Alto,Riesgoso,Gastador
4083930,496726,210142,900583,164132,960030,76187,192063,345169,1504656,205302,8.45,36.84,Medio Alto,Riesgoso,Gastador
4189665,576970,213647,920918,140755,1246104,95534,259371,471621,344392,172404,11.26,8.22,Medio Alto,Riesgoso,Gastador
4970313,666974,206473,876522,122266,1135139,90186,147184,340497,1927676,190820,6.85,38.78,Medio Alto,Riesgoso,Gastador
5009961,638598,204573,850948,160106,522701,158356,140827,377294,1497943,164051,7.53,29.9,Medio Alto,Riesgoso,Gastador
4594909,598109,193936,971036,166588,574225,87202,307789,516228,1672543,126257,11.23,36.4,Medio Alto,Riesgoso,Gastador
4428101,628342,202701,967663,149654,951261,204292,186518,433705,1879104,99683,9.79,42.44,Medio Alto,Riesgoso,Gastador
4885338,567260,230401,925550,141030,1356550,168830,319382,411112,1841724,166646,8.42,37.7,Medio Alto,Riesgoso,Gastador
5045493,505711,226204,814319,149774,1199104,207294,176406,371783,2218755,84990,7.37,43.97,Medio Alto,Riesgoso,Gastador
4557641,514250,235596,1101955,130246,832226,93406,121790,464427,685829,141281,10.19,15.05,Medio Alto,Riesgoso,Gastador
4536059,498532,223666,1128756,178377,694471,178984,119616,447971,1666799,216880,9.88,36.75,Medio Alto,Riesgoso,Gastador
4179677,590742,171304,1087942,153404,1260923,156818,193334,403908,1066051,186255,9.66,25.51,Medio Alto,Riesgoso,Gastador
4564671,514403,183971,1134125,157930,661016,224172,166276,528951,1259376,83854,11.59,27.59,Medio Alto,Riesgoso,Gastador
5066537,701045,182679,1101523,165313,532332,94703,267440,363407,1150394,221439,7.17,22.71,Medio Alto,Riesgoso,Gastador
4927464,660736,166351,1020037,161082,1458717,106461,316466,534805,1613474,171649,10.85,32.74,Medio Alto,Riesgoso,Gastador
5173793,665528,178149,900405,126672,730347,187623,205469,351491,1903122,210900,6.79,36.78,Medio Alto,Riesgoso,Gastador
4380642,563833,166999,876360,147247,513849,143929,175548,517764,954083,203238,11.82,21.78,Medio Alto,Riesgoso,Gastador
4071602,698005,229548,1170987,179547,1327382,217349,328944,340677,571681,101763,8.37,14.04,Medio Alto,Riesgoso,Gastador
4751609,704945,216132,814576,149159,933074,171079,171708,409757,1309691,134084,8.62,27.56,Medio Alto,Riesgoso,Gastador
4928012,669693,200227,972419,153316,933633,116903,118099,474275,2221332,117161,9.62,45.08,Medio Alto,Riesgoso,Gastador
4486503,710358,216238,1034944,148122,1285923,221739,269176,338098,1338551,195436,7.54,29.84,Medio Alto,Riesgoso,Gastador
4540040,677596,191808,836902,129726,582481,120537,120120,506147,1506254,111952,11.15,33.18,Medio Alto,Riesgoso,Gastador
4366649,605611,231678,914378,153767,1340896,169487,188429,330780,442463,124030,7.58,10.13,Medio Alto,Riesgoso,Gastador
4116746,527403,173985,819693,124676,1306371,93286,294582,381956,378832,147364,9.28,9.2,Medio Alto,Riesgoso,Gastador
4619646,633863,215945,1012983,174535,1156423,103708,212385,381853,2015574,217001,8.27,43.63,Medio Alto,Riesgoso,Gastador
5076555,517824,215128,1054284,142610,920833,189597,326347,536009,1618767,216109,10.56,31.89,Medio Alto,Riesgoso,Gastador
6450287,633267,204242,927433,159329,1236019,94630,329364,665067,1299186,211373,10.31,20.14,Alto,Riesgoso,Gastador
5485072,541232,214324,1088741,135839,896522,197047,302336,503101,993594,143232,9.17,18.11,Alto,Riesgoso,Gastador
6409046,626561,199844,982363,155994,985736,119349,193886,451982,2484597,191775,7.05,38.77,Alto,Riesgoso,Gastador
5804306,704865,227506,1064743,138092,738146,78342,307857,685929,1457637,127374,11.82,25.11,Alto,Riesgoso,Gastador
5402539,649690,176705,853018,164888,952594,197661,172288,564825,2150848,160643,10.45,39.81,Alto,Riesgoso,Gastador
5483597,505890,228604,994850,179148,1305247,192721,123773,607651,1298504,116315,11.08,23.68,Alto,Riesgoso,Gastador
5363096,585845,198525,822524,173539,999159,191386,190222,428082,744844,80391,7.98,13.89,Alto,Riesgoso,Gastador
